date,MKPRU
03-Aug-2023,29152.45
04-Aug-2023,29183.41
05-Aug-2023,29075
06-Aug-2023,29048.01
07-Aug-2023,29041.01
08-Aug-2023,29181.71
09-Aug-2023,29768.29
10-Aug-2023,29565.82
11-Aug-2023,29433.98
12-Aug-2023,29399.18
13-Aug-2023,29412.84
14-Aug-2023,29283.84
15-Aug-2023,29413.8
16-Aug-2023,29169.09
17-Aug-2023,28701.48
18-Aug-2023,26662.05
19-Aug-2023,26047.05
20-Aug-2023,26090.7
21-Aug-2023,26189.99
22-Aug-2023,26123.41
23-Aug-2023,26036.91
24-Aug-2023,26426.74
25-Aug-2023,26165.4
26-Aug-2023,26049.42
27-Aug-2023,26006.44
28-Aug-2023,26088.78
29-Aug-2023,26108.31
30-Aug-2023,27731.23
31-Aug-2023,27301.12
01-Sep-2023,25932.99
02-Sep-2023,25802.1
03-Sep-2023,25869.09
04-Sep-2023,25969.05
05-Sep-2023,25810.86
06-Sep-2023,25785.3
07-Sep-2023,25753.31
08-Sep-2023,26243.47
09-Sep-2023,25906.03
10-Sep-2023,25894.31
11-Sep-2023,25832.82
12-Sep-2023,25162.7
13-Sep-2023,25835.7
14-Sep-2023,26227.98
15-Sep-2023,26536.02
16-Sep-2023,26605.75
17-Sep-2023,26568.65
18-Sep-2023,26536.54
19-Sep-2023,26763.76
20-Sep-2023,27222.12
21-Sep-2023,27133.55
22-Sep-2023,26569.6
23-Sep-2023,26581.86
24-Sep-2023,26580.72
25-Sep-2023,26252.75
26-Sep-2023,26293.29
27-Sep-2023,26212.82
28-Sep-2023,26357.65
29-Sep-2023,27021.15
30-Sep-2023,26916.91
01-Oct-2023,26970.43
02-Oct-2023,27983.92
03-Oct-2023,27532.51
04-Oct-2023,27430.23
05-Oct-2023,27797.56
06-Oct-2023,27416.69
07-Oct-2023,27946.61
08-Oct-2023,27973.26
09-Oct-2023,27937.18
10-Oct-2023,27581.42
11-Oct-2023,27395.65
12-Oct-2023,26867.79
13-Oct-2023,26758.66
14-Oct-2023,26866.51
15-Oct-2023,26855.89
16-Oct-2023,27167.87
17-Oct-2023,28517.32
18-Oct-2023,28413.17
19-Oct-2023,28331.5
20-Oct-2023,28723.49
21-Oct-2023,29682.6
22-Oct-2023,29921.68
23-Oct-2023,29990.73
24-Oct-2023,33059.98
25-Oct-2023,33902.65
26-Oct-2023,34493.19
27-Oct-2023,34157.79
28-Oct-2023,33911.08
29-Oct-2023,34090.68
30-Oct-2023,34532.39
31-Oct-2023,34501
01-Nov-2023,34662.16
02-Nov-2023,35440.51
03-Nov-2023,34934.65
04-Nov-2023,34736.55
05-Nov-2023,35088.05
06-Nov-2023,35048.35
07-Nov-2023,35035.12
08-Nov-2023,35436.28
09-Nov-2023,35629.52
10-Nov-2023,36696.25
11-Nov-2023,37321.65
12-Nov-2023,37140.27
13-Nov-2023,37058.98
14-Nov-2023,36497.35
15-Nov-2023,35545.97
16-Nov-2023,37891.48
17-Nov-2023,36155.5
18-Nov-2023,36624.3
19-Nov-2023,36588.13
20-Nov-2023,37396.17
21-Nov-2023,37479.96
22-Nov-2023,35808.95
23-Nov-2023,37427.42
24-Nov-2023,37297.56
25-Nov-2023,37720.5
26-Nov-2023,37800.94
27-Nov-2023,37468.89
28-Nov-2023,37248.86
29-Nov-2023,37832.75
30-Nov-2023,37867.37
01-Dec-2023,37711.79
02-Dec-2023,38697.81
03-Dec-2023,39476.4
04-Dec-2023,39976.04
05-Dec-2023,41985.55
06-Dec-2023,44076.76
07-Dec-2023,43745.3
08-Dec-2023,43298.7
09-Dec-2023,44184.18
10-Dec-2023,43709.41
11-Dec-2023,43787.81
12-Dec-2023,41238.31
13-Dec-2023,41458.49
14-Dec-2023,42887.09
15-Dec-2023,43023.24
16-Dec-2023,41934.71
17-Dec-2023,42236.81
18-Dec-2023,41341.9
19-Dec-2023,41264.8
20-Dec-2023,42262.62
21-Dec-2023,43639.9
22-Dec-2023,43870.89
23-Dec-2023,43996.78
24-Dec-2023,43742.33
25-Dec-2023,43013.46
26-Dec-2023,43599.61
27-Dec-2023,42514.79
28-Dec-2023,43470.76
29-Dec-2023,42609.23
30-Dec-2023,42086.22
31-Dec-2023,42148.38
01-Jan-2024,42249.69
02-Jan-2024,44176.26
03-Jan-2024,44958.98
04-Jan-2024,42854.95
05-Jan-2024,44190.1
06-Jan-2024,44181.1
07-Jan-2024,43975.63
08-Jan-2024,43928.07
09-Jan-2024,46972.42
10-Jan-2024,46143.31
11-Jan-2024,46649.42
12-Jan-2024,46355.63
13-Jan-2024,42843.98
14-Jan-2024,42837.18
15-Jan-2024,41716.15
16-Jan-2024,42497.78
17-Jan-2024,43132.4
18-Jan-2024,42742.78
19-Jan-2024,41262.64
20-Jan-2024,41620.04
21-Jan-2024,41659.4
22-Jan-2024,41557.6
23-Jan-2024,39505.09
24-Jan-2024,39856.34
25-Jan-2024,40068.49
26-Jan-2024,39925.5
27-Jan-2024,41813.44
28-Jan-2024,42124.31
29-Jan-2024,42030.81
30-Jan-2024,43274.65
31-Jan-2024,42950.77
01-Feb-2024,42557.22
02-Feb-2024,43061.16
03-Feb-2024,43183.04
04-Feb-2024,42991.51
05-Feb-2024,42576.16
06-Feb-2024,42653.29
07-Feb-2024,43080.9
08-Feb-2024,44318.84
09-Feb-2024,45312.45
10-Feb-2024,47134.54
11-Feb-2024,47771.36
12-Feb-2024,48301.95
13-Feb-2024,49958.35
14-Feb-2024,49739.24
15-Feb-2024,51821.86
16-Feb-2024,51946.01
18-Feb-2024,51685.35
19-Feb-2024,52128.57
20-Feb-2024,51782.08
21-Feb-2024,52269.58
22-Feb-2024,51862.86
23-Feb-2024,51303.43
24-Feb-2024,50727.66
25-Feb-2024,51559.99
26-Feb-2024,51727.76
27-Feb-2024,54529.54
28-Feb-2024,57075.01
29-Feb-2024,62498.79
01-Mar-2024,61172.49
02-Mar-2024,62437
03-Mar-2024,62033.66
04-Mar-2024,63168.4
05-Mar-2024,68377.67
06-Mar-2024,63797.73
07-Mar-2024,66102.23
08-Mar-2024,66937
09-Mar-2024,68306.9
10-Mar-2024,68499.42
11-Mar-2024,69026.97
12-Mar-2024,72121.18
13-Mar-2024,71489.22
14-Mar-2024,73094.37
15-Mar-2024,71394.36
16-Mar-2024,69495.88
17-Mar-2024,65303.67
18-Mar-2024,68358.87
19-Mar-2024,67601.19
20-Mar-2024,61919.44
21-Mar-2024,67857.18
22-Mar-2024,65493.16
23-Mar-2024,63795.46
24-Mar-2024,64083.37
25-Mar-2024,67226.33
26-Mar-2024,69962.76
27-Mar-2024,69991.48
28-Mar-2024,69446.79
29-Mar-2024,70754.69
30-Mar-2024,69909.85
31-Mar-2024,69650.74
01-Apr-2024,71331.84
02-Apr-2024,69701.3
03-Apr-2024,65446.52
04-Apr-2024,65983.59
05-Apr-2024,68526.59
06-Apr-2024,67857.42
07-Apr-2024,68909.59
08-Apr-2024,69373.69
09-Apr-2024,71645.91
10-Apr-2024,69141.75
11-Apr-2024,70561.73
12-Apr-2024,70035.8
13-Apr-2024,67198.84
14-Apr-2024,64019.74
15-Apr-2024,65734.62
16-Apr-2024,63435.81
17-Apr-2024,63820.92
18-Apr-2024,61280.51
19-Apr-2024,63507.69
20-Apr-2024,63823.55
21-Apr-2024,64991.71
22-Apr-2024,64949.79
23-Apr-2024,66844.74
24-Apr-2024,66416.37
25-Apr-2024,64271.73
26-Apr-2024,64486.29
27-Apr-2024,63749.7
28-Apr-2024,63420.25
29-Apr-2024,63112.69
30-Apr-2024,63832.72
01-May-2024,60603.04
02-May-2024,58268.36
03-May-2024,59120.4
04-May-2024,62885.27
05-May-2024,63901.84
06-May-2024,64045.15
07-May-2024,63157.69
08-May-2024,62323.38
09-May-2024,61182.24
10-May-2024,63066.69
11-May-2024,60794.09
12-May-2024,60805.78
13-May-2024,61448.99
14-May-2024,62913.71
15-May-2024,61557.4
16-May-2024,66239.13
17-May-2024,65231.59
18-May-2024,67060.24
19-May-2024,66926.54
20-May-2024,66266.07
21-May-2024,71442.94
22-May-2024,70139.6
23-May-2024,69133.73
24-May-2024,67942.23
25-May-2024,68531.76
26-May-2024,69272.7
27-May-2024,68486.54
28-May-2024,69374.17
29-May-2024,68289.6
30-May-2024,67573.91
31-May-2024,68352.44
01-Jun-2024,67484.93
02-Jun-2024,67719.29
03-Jun-2024,67752.27
04-Jun-2024,68803.11
05-Jun-2024,70553.24
06-Jun-2024,71083.68
07-Jun-2024,70764.24
08-Jun-2024,69331.66
09-Jun-2024,69297.93
10-Jun-2024,69645.28
11-Jun-2024,69513.23
12-Jun-2024,67332
13-Jun-2024,68239.79
18-Jun-2024,66480.82
19-Jun-2024,65148.41
20-Jun-2024,64960.21
21-Jun-2024,64830.29
22-Jun-2024,64095.5
23-Jun-2024,64251.26
24-Jun-2024,63167.3
25-Jun-2024,60279.54
26-Jun-2024,61795.24
27-Jun-2024,60808.17
28-Jun-2024,61616.04
29-Jun-2024,60315.67
30-Jun-2024,60871.03
01-Jul-2024,62676.36
02-Jul-2024,62845.12
03-Jul-2024,62028.38
04-Jul-2024,60145.84
05-Jul-2024,57034.05
06-Jul-2024,56648.56
07-Jul-2024,58265.25
08-Jul-2024,55848.73
09-Jul-2024,56706.26
10-Jul-2024,58011.47
11-Jul-2024,57743.11
12-Jul-2024,57351.64
13-Jul-2024,57907.93
14-Jul-2024,59231.12
15-Jul-2024,60798.16
16-Jul-2024,64859.79
17-Jul-2024,65077.23
18-Jul-2024,64104.91
19-Jul-2024,63968.61
20-Jul-2024,66712.66
21-Jul-2024,67164.74
22-Jul-2024,68155.67
23-Jul-2024,67597.26
24-Jul-2024,65920.76
25-Jul-2024,65357.71
26-Jul-2024,65790.91
27-Jul-2024,67914.86
28-Jul-2024,67826.14
29-Jul-2024,68257.42
30-Jul-2024,66777.36
31-Jul-2024,66180
01-Aug-2024,64621.73
02-Aug-2024,65297.77
03-Aug-2024,61410.11
04-Aug-2024,60676.68
05-Aug-2024,58116.46
06-Aug-2024,53978.78
07-Aug-2024,56082.71
08-Aug-2024,55033.47
09-Aug-2024,61698.9
10-Aug-2024,60879.41
11-Aug-2024,60943.19
12-Aug-2024,58717
13-Aug-2024,59350.07
14-Aug-2024,60600.35
15-Aug-2024,58727.43
16-Aug-2024,57523.47
17-Aug-2024,58886.74
18-Aug-2024,59483.03
19-Aug-2024,58445.98
20-Aug-2024,59475.91
21-Aug-2024,59024.54
22-Aug-2024,61170.43
23-Aug-2024,60382.01
24-Aug-2024,64082.05
25-Aug-2024,64174.59
26-Aug-2024,64327.86
27-Aug-2024,62857.78
28-Aug-2024,59466.82
29-Aug-2024,59024.11
30-Aug-2024,59389.34
31-Aug-2024,59108.23
01-Sep-2024,58968.91
02-Sep-2024,57322.52
03-Sep-2024,59113.65
04-Sep-2024,57430.23
05-Sep-2024,57966.79
06-Sep-2024,56165.32
07-Sep-2024,53951.72
08-Sep-2024,54158.39
09-Sep-2024,54857.17
10-Sep-2024,57055.68
11-Sep-2024,57636.19
12-Sep-2024,57345.38
13-Sep-2024,58136.5
14-Sep-2024,60565.91
15-Sep-2024,60004.02
16-Sep-2024,59136.83
17-Sep-2024,58194.98
18-Sep-2024,60304.22
19-Sep-2024,61683.91
20-Sep-2024,62938.2
21-Sep-2024,63213.19
22-Sep-2024,63377.01
23-Sep-2024,63626.42
24-Sep-2024,63330.79
25-Sep-2024,64279.04
26-Sep-2024,63138.8
27-Sep-2024,65179.96
28-Sep-2024,65781.65
29-Sep-2024,65888.5
30-Sep-2024,65620.59
01-Oct-2024,63323.53
02-Oct-2024,60838.74
03-Oct-2024,60639.47
04-Oct-2024,60754.15
05-Oct-2024,62079.73
06-Oct-2024,62065.06
07-Oct-2024,62814.93
08-Oct-2024,62238.11
09-Oct-2024,62124.37
10-Oct-2024,60574.02
11-Oct-2024,60269.24
12-Oct-2024,62457.07
13-Oct-2024,63189.26
14-Oct-2024,62842.66
15-Oct-2024,66048.56
16-Oct-2024,67049.57
17-Oct-2024,67599.32
18-Oct-2024,67401.64
19-Oct-2024,68426.2
20-Oct-2024,68365.74
21-Oct-2024,69012.04
22-Oct-2024,67363.26
23-Oct-2024,67368.2
24-Oct-2024,66655.68
25-Oct-2024,68162.43
26-Oct-2024,66639.48
27-Oct-2024,67018.78
28-Oct-2024,67938.81
29-Oct-2024,69913.46
30-Oct-2024,72706.28
31-Oct-2024,72329.87
01-Nov-2024,70219.02
02-Nov-2024,69490.73
03-Nov-2024,69301.81
04-Nov-2024,68744.21
05-Nov-2024,67809.49
06-Nov-2024,69382.83
07-Nov-2024,75642.59
08-Nov-2024,75926.31
09-Nov-2024,76559.38
10-Nov-2024,76728.8
11-Nov-2024,80477.81
12-Nov-2024,88719.74
13-Nov-2024,87972.98
14-Nov-2024,90537.78
15-Nov-2024,87292.03
16-Nov-2024,91063.24
17-Nov-2024,90562.03
18-Nov-2024,89829.32
19-Nov-2024,90540.98
20-Nov-2024,92369.46
21-Nov-2024,94354.43
22-Nov-2024,98501.47
23-Nov-2024,99011.58
24-Nov-2024,97776.94
25-Nov-2024,98042.92
26-Nov-2024,93003.21
27-Nov-2024,91968.35
28-Nov-2024,95956.99
29-Nov-2024,95651.51
30-Nov-2024,97503.54
01-Dec-2024,96450.08
02-Dec-2024,97273.62
03-Dec-2024,95857.16
09-Dec-2024,101179.58
10-Dec-2024,97465.55
11-Dec-2024,96653.46
12-Dec-2024,101191.95
13-Dec-2024,100040.86
14-Dec-2024,101467.53
15-Dec-2024,101404.33
16-Dec-2024,104342.21
17-Dec-2024,106059.49
18-Dec-2024,106156.01
19-Dec-2024,100157.34
20-Dec-2024,97470.38
21-Dec-2024,97768.78
22-Dec-2024,97226.54
23-Dec-2024,95094.78
24-Dec-2024,94715.72
25-Dec-2024,98613.53
26-Dec-2024,99300.12
27-Dec-2024,95685.77
28-Dec-2024,94152.68
29-Dec-2024,95144.81
30-Dec-2024,93536.42
31-Dec-2024,92652.68
01-Jan-2025,93406.74
02-Jan-2025,94409.13
03-Jan-2025,96853.63
04-Jan-2025,98122.01
05-Jan-2025,98242.07
06-Jan-2025,98319.2
07-Jan-2025,102253.31
08-Jan-2025,96916.58
09-Jan-2025,95049.45
10-Jan-2025,92493.26
11-Jan-2025,94702.66
12-Jan-2025,94569.61
13-Jan-2025,94478.37
14-Jan-2025,94497.68
15-Jan-2025,96527.14
16-Jan-2025,100511.85
17-Jan-2025,99976.92
18-Jan-2025,104103.44
19-Jan-2025,104408.89
20-Jan-2025,101217.01
21-Jan-2025,102042.06
22-Jan-2025,106158.27
23-Jan-2025,103637.06
24-Jan-2025,103950.37
25-Jan-2025,104855
26-Jan-2025,104722.36
27-Jan-2025,102592.63
28-Jan-2025,102102.01
29-Jan-2025,101322.82
30-Jan-2025,103704.56
31-Jan-2025,104743.97
01-Feb-2025,102406.47
02-Feb-2025,100627.27
03-Feb-2025,97675.85
04-Feb-2025,101414.76
05-Feb-2025,97877.42
06-Feb-2025,96607.66
07-Feb-2025,96564.45
08-Feb-2025,96540.7
09-Feb-2025,96486.54
10-Feb-2025,96487.05
11-Feb-2025,97461.49
12-Feb-2025,95752
13-Feb-2025,97877.16
14-Feb-2025,96628.78
15-Feb-2025,97494.79
16-Feb-2025,97593.62
17-Feb-2025,96176.21
18-Feb-2025,95771.14
19-Feb-2025,95544
20-Feb-2025,96642.79
21-Feb-2025,98331
22-Feb-2025,96111.11
23-Feb-2025,96580.65
24-Feb-2025,96274.79
25-Feb-2025,91538.39
26-Feb-2025,88664.31
27-Feb-2025,84115.7
28-Feb-2025,84645.86
01-Mar-2025,84379.79
02-Mar-2025,86025.07
03-Mar-2025,94255.51
04-Mar-2025,86081.79
05-Mar-2025,87226.39
06-Mar-2025,90608.57
07-Mar-2025,89920.13
08-Mar-2025,86745.52
09-Mar-2025,86163.24
10-Mar-2025,80669.31
11-Mar-2025,78557.72
12-Mar-2025,82859.32
13-Mar-2025,83703.69
14-Mar-2025,81075.63
15-Mar-2025,83982.58
16-Mar-2025,84339.61
17-Mar-2025,82581.85
18-Mar-2025,84040.57
19-Mar-2025,82718.44
20-Mar-2025,86867.58
21-Mar-2025,84174.28
22-Mar-2025,84042.1
23-Mar-2025,83813.07
24-Mar-2025,86057.08
25-Mar-2025,87509.31
26-Mar-2025,87475.15
27-Mar-2025,86907.02
28-Mar-2025,87187.77
29-Mar-2025,84362.88
30-Mar-2025,82612.14
31-Mar-2025,82338.19
01-Apr-2025,82531.15
02-Apr-2025,85185.53
03-Apr-2025,82487.27
04-Apr-2025,83102.81
05-Apr-2025,83842.01
06-Apr-2025,83500.22
07-Apr-2025,78372.2
08-Apr-2025,79188.56
09-Apr-2025,76266.57
10-Apr-2025,82575.64
11-Apr-2025,79587.79
12-Apr-2025,83423.93
13-Apr-2025,85283.27
14-Apr-2025,83709.73
15-Apr-2025,84553.18
16-Apr-2025,83631.52
17-Apr-2025,84033.59
18-Apr-2025,84915.2
19-Apr-2025,84466.72
20-Apr-2025,85090.63
21-Apr-2025,85172.64
22-Apr-2025,87522.75
23-Apr-2025,93472.65
24-Apr-2025,93708.71
25-Apr-2025,93970.77
26-Apr-2025,94724.46
27-Apr-2025,94660.46
28-Apr-2025,93782.18
29-Apr-2025,94998.2
30-Apr-2025,94274.98
01-May-2025,94206.41
02-May-2025,96507.26
03-May-2025,96927.01
04-May-2025,95895.74
05-May-2025,94312.45
06-May-2025,94727.8
07-May-2025,96818.39
08-May-2025,97042.54
09-May-2025,103223.26
10-May-2025,102982.07
11-May-2025,104766.27
12-May-2025,104130.99
13-May-2025,102827.18
14-May-2025,104154.71
15-May-2025,103552.22
18-May-2025,103158.51
19-May-2025,106424.76
20-May-2025,105622.1
21-May-2025,106805.83
22-May-2025,109668.26
23-May-2025,111722.19
24-May-2025,107303.71
25-May-2025,107809.79
26-May-2025,109029.24
27-May-2025,109481.32
28-May-2025,108987.67
29-May-2025,107808.38
30-May-2025,105588.16
31-May-2025,104027.67
01-Jun-2025,104655.37
02-Jun-2025,105701.48
03-Jun-2025,105906.96
04-Jun-2025,105434.47
05-Jun-2025,104743.97
06-Jun-2025,101565.91
07-Jun-2025,104381.86
08-Jun-2025,105633.02
09-Jun-2025,105770.98
10-Jun-2025,110300.41
11-Jun-2025,110279.28
12-Jun-2025,108688.52
17-Jun-2025,106798.31
18-Jun-2025,104606.29
19-Jun-2025,104910.93
20-Jun-2025,104680.34
21-Jun-2025,103302.68
22-Jun-2025,102141.77
23-Jun-2025,100997.71
24-Jun-2025,105380.3
25-Jun-2025,106118.74
26-Jun-2025,107386.04
27-Jun-2025,106978.63
28-Jun-2025,107110.33
29-Jun-2025,107334.13
30-Jun-2025,108385.58
01-Jul-2025,107130.31
02-Jul-2025,105705.84
03-Jul-2025,108846.62
04-Jul-2025,109636.88
05-Jul-2025,108026.4
06-Jul-2025,108243.13
07-Jul-2025,109223.78
08-Jul-2025,108300.56
09-Jul-2025,108936.26
10-Jul-2025,111305.27
11-Jul-2025,115993.81
12-Jul-2025,117562.14
13-Jul-2025,117446.02
14-Jul-2025,119095.39
15-Jul-2025,119870.73
16-Jul-2025,117762.36
17-Jul-2025,118748.5
18-Jul-2025,119276.85
19-Jul-2025,118019.66
20-Jul-2025,117923.05
21-Jul-2025,117316.3
22-Jul-2025,117446.79
23-Jul-2025,120001.46
24-Jul-2025,118780.28
25-Jul-2025,118353.17
26-Jul-2025,117648.33
27-Jul-2025,117947.26
28-Jul-2025,119461.83
29-Jul-2025,118037.15
30-Jul-2025,117925.55
31-Jul-2025,117828.87
01-Aug-2025,115754.1
02-Aug-2025,113262.81
03-Aug-2025,112521.7
04-Aug-2025,114226.86
05-Aug-2025,115068.27
06-Aug-2025,114138.05
07-Aug-2025,115024.46
08-Aug-2025,117510.56
09-Aug-2025,116676.54
10-Aug-2025,116485.38
11-Aug-2025,119295.42
12-Aug-2025,118715.93
13-Aug-2025,120169.3
14-Aug-2025,123359.45
15-Aug-2025,118387.9
16-Aug-2025,117419.5
17-Aug-2025,117484.12
18-Aug-2025,117455.5
19-Aug-2025,116251.12
20-Aug-2025,112816.34
21-Aug-2025,114263.31
22-Aug-2025,112432.68
23-Aug-2025,116866.95
24-Aug-2025,115372.47
25-Aug-2025,113468.36
26-Aug-2025,110138.68
27-Aug-2025,111803.49
28-Aug-2025,111252.32
29-Aug-2025,112572.88
30-Aug-2025,108370.55
31-Aug-2025,108790.79
01-Sep-2025,108234.82
02-Sep-2025,109250.51
03-Sep-2025,111202.95
04-Sep-2025,111737.55
05-Sep-2025,110732.71
